tick,temps_s,x,y,z,vx,vy,vz,vitesse,vitesse_horizontale,vitesse_verticale,pression,masse,poids,portance,poussee,trainee,resultante_y,gaz_total,gaz_capacite,regime_max,stress_su,capacite_su,au_sol,surcharge,f_gravite_x,f_gravite_y,f_gravite_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_ballon_x,f_ballon_y,f_ballon_z,f_helice@62.4.2_x,f_helice@62.4.2_y,f_helice@62.4.2_z,f_helice@62.4.22_x,f_helice@62.4.22_y,f_helice@62.4.22_z,f_helice@66.4.12_x,f_helice@66.4.12_y,f_helice@66.4.12_z,f_trainee_x,f_trainee_y,f_trainee_z
625,31.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
630,31.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
635,31.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
640,32.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
645,32.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
650,32.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
655,32.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
660,33.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
665,33.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
670,33.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
675,33.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
680,34.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
685,34.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
690,34.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
695,34.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
700,35.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
705,35.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
710,35.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
715,35.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
720,36.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
725,36.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
730,36.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
735,36.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
740,37.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
745,37.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
750,37.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
755,37.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
760,38.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
765,38.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
770,38.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
775,38.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
780,39.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
785,39.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
790,39.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
795,39.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
800,40.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
805,40.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
810,40.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
815,40.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
820,41.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
825,41.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
830,41.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
835,41.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
840,42.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
845,42.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
850,42.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
855,42.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
860,43.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
865,43.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
870,43.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
875,43.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
880,44.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
885,44.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
890,44.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
895,44.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
900,45.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
905,45.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
910,45.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
915,45.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
920,46.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
925,46.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
930,46.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
935,46.75,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
940,47.0,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
945,47.25,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
950,47.5,1.3126,9.896,-0.0975,-0.0,0.0,0.0,0.0,0.0,0.0,1.23658,2116.25,23278.75,8841.52,0.0,0.0,0.0,433.33,4505,0.0,8960.0,8192.0,1,1,0.0,-23278.75,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,5985.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
